longitude,latitude,elevation,magnitude,magnitude^10,place,id,time,dt,year
-175.3675,-18.8625,10.0,6.2,83929936.58683404,"147km W of Neiafu, Tonga",us60006adv,1573513408119,2019-11-12 07:03:28.119,2019
-179.5113,-21.9449,577.0,6.5,134627433.44628906,"166km SSW of Ndoi Island, Fiji",us6000693m,1573209884338,2019-11-08 18:44:44.338,2019
167.8086,-13.7208,10.0,6.0,60466176.0,"33km ENE of Sola, Vanuatu",us700063sp,1573000749303,2019-11-06 08:39:09.303,2019
167.7494,-13.7988,19.0,6.0,60466176.0,"23km ENE of Sola, Vanuatu",us700063rx,1572995846588,2019-11-06 07:17:26.588,2019
-9.3217,-57.9236,10.0,6.3,98493029.18817906,East of the South Sandwich Islands,us700063mh,1572987121485,2019-11-06 04:52:01.485,2019
-175.272,-18.5747,10.0,6.6,156833688.0910795,"136km W of Neiafu, Tonga",us7000635e,1572907412280,2019-11-05 06:43:32.280,2019
-71.3753,-31.8362,53.0,6.1,71334291.16628821,"30km SW of Illapel, Chile",us70006345,1572904405320,2019-11-05 05:53:25.320,2019
-26.2399,-55.735,8.0,6.1,71334291.16628821,"122km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",us700062cg,1572718121113,2019-11-03 02:08:41.113,2019
125.1782,6.9098,10.0,6.5,134627433.44628906,"2km ESE of Kisante, Philippines",us700061e9,1572484279146,2019-10-31 09:11:19.146,2019
125.0082,6.7567,15.0,6.6,156833688.0910795,"10km NE of Columbio, Philippines",us6000645n,1572311083879,2019-10-29 09:04:43.879,2019
-13.8367,-1.0987,10.0,6.3,98493029.18817906,North of Ascension Island,us70005xr7,1571846894497,2019-10-24 00:08:14.497,2019
169.4883,-19.0184,231.0,6.4,115292150.46068476,"63km NNE of Isangel, Vanuatu",us70005wj6,1571626349674,2019-10-21 10:52:29.674,2019
125.007,6.7147,16.12,6.4,115292150.46068476,"7km ENE of Columbio, Philippines",us70005ulm,1571225826342,2019-10-16 19:37:06.342,2019
-122.5586,-55.9278,10.0,6.0,60466176.0,Southern East Pacific Rise,us70005p73,1569902167115,2019-10-01 11:56:07.115,2019
-73.163,-35.4758,11.0,6.7,182283780.4551762,"69km WSW of Constitucion, Chile",us70005nie,1569772673236,2019-09-29 23:57:53.236,2019
126.5481,5.6756,73.0,6.2,83929936.58683404,"86km SSE of Pondaguitan, Philippines",us70005nbb,1569722571883,2019-09-29 10:02:51.883,2019
-177.8625,-30.1733,34.0,6.1,71334291.16628821,"100km S of Raoul Island, New Zealand",us70005mea,1569585902549,2019-09-27 20:05:02.549,2019
-71.9993,-40.8145,129.0,6.1,71334291.16628821,"30km WSW of Villa La Angostura, Argentina",us70005lt4,1569515778155,2019-09-27 00:36:18.155,2019
128.3699,-3.4528,12.26,6.5,134627433.44628906,"11km S of Kairatu, Indonesia",us70005lfd,1569455203543,2019-09-26 07:46:43.543,2019
56.2997,-33.8212,10.0,6.0,60466176.0,Southwest Indian Ridge,us60005n52,1569359987423,2019-09-25 05:19:47.423,2019
-67.2701,19.077,10.0,6.0,60466176.0,"69km NNW of San Antonio, Puerto Rico",pr2019267000,1569295420000,2019-09-24 11:23:40.000,2019
111.8422,-6.0708,610.0,6.1,71334291.16628821,"70km NNE of Blimbing, Indonesia",us60005kta,1568876793291,2019-09-19 15:06:33.291,2019
-178.5701,-20.3641,591.0,6.6,156833688.0910795,"34km NNE of Ndoi Island, Fiji",us70005axg,1567353260392,2019-09-01 23:54:20.392,2019
-127.8817,43.5425,10.0,6.3,98493029.18817906,"285km W of Bandon, Oregon",us700059qh,1567091278646,2019-08-29 23:07:58.646,2019
-26.5801,-60.2152,16.0,6.6,156833688.0910795,"131km S of Bristol Island, South Sandwich Islands",us700058yy,1566950119187,2019-08-28 07:55:19.187,2019
167.1897,-14.309,115.0,6.0,60466176.0,"61km SW of Sola, Vanuatu",us700057v4,1566661887119,2019-08-24 23:51:27.119,2019
139.324,-50.3302,10.0,6.0,60466176.0,Western Indian-Antarctic Ridge,us600057xt,1566397705652,2019-08-21 22:28:25.652,2019
166.2912,-11.3683,37.0,6.0,60466176.0,"87km SE of Lata, Solomon Islands",us600057ee,1566306232633,2019-08-20 21:03:52.633,2019
141.6031,37.7594,38.0,6.3,98493029.18817906,"61km ENE of Namie, Japan",us600050if,1564914183726,2019-08-04 18:23:03.726,2019
104.7907,-7.2822,49.0,6.9,244619406.06547612,"106km WSW of Tugu Hilir, Indonesia",us60004zhq,1564747407001,2019-08-02 20:03:27.001,2019
-113.8331,-49.7307,10.0,6.0,60466176.0,Southern East Pacific Rise,us60004z9n,1564725055239,2019-08-02 13:50:55.239,2019
-72.3102,-34.2364,25.0,6.8,211392282.015721,"95km SW of San Antonio, Chile",us60004yps,1564684087270,2019-08-02 02:28:07.270,2019
167.9982,-16.1985,181.0,6.6,156833688.0910795,"62km E of Lakatoro, Vanuatu",us60004xz4,1564585353853,2019-07-31 23:02:33.853,2019
137.3029,33.1492,367.0,6.3,98493029.18817906,"138km ESE of Shingu, Japan",us60004wjb,1564252267540,2019-07-28 02:31:07.540,2019
121.9744,20.8373,9.0,6.0,60466176.0,"14km ENE of Itbayat, Philippines",us60004w8x,1564184278444,2019-07-27 07:37:58.444,2019
154.1145,-61.2867,10.0,6.0,60466176.0,Balleny Islands region,us70004r4f,1563878004050,2019-07-23 18:33:24.050,2019
149.4881,-5.9707,42.0,6.3,98493029.18817906,"28km NNW of Kandrian, Papua New Guinea",us70004kfs,1563178894171,2019-07-15 16:21:34.171,2019
128.034,-0.5858,18.98,7.2,374390624.26244885,"93km NNE of Laiwui, Indonesia",us70004jyv,1563095451523,2019-07-14 17:10:51.523,2019
120.3584,-18.2242,10.0,6.6,156833688.0910795,"200km W of Broome, Australia",us70004jxe,1563082763420,2019-07-14 13:39:23.420,2019
128.1534,29.3533,251.0,6.1,71334291.16628821,"169km NW of Naze, Japan",us70004jea,1562979464339,2019-07-13 08:57:44.339,2019
155.2241,-4.6408,495.17,6.0,60466176.0,"177km N of Arawa, Papua New Guinea",us70004icj,1562864917977,2019-07-12 01:08:37.977,2019
126.1892,0.5126,35.0,6.9,244619406.06547612,"134km WSW of Kota Ternate, Indonesia",us70004dz3,1562512120525,2019-07-07 23:08:40.525,2019
-117.5993333,35.7695,8.0,7.1,325524355.100988,2019 Ridgecrest Earthquake Sequence,ci38457511,1562383193040,2019-07-06 11:19:53.040,2019
-117.5038333,35.7053333,10.5,6.4,115292150.46068476,Ridgecrest Earthquake Sequence,ci38443183,1562261629000,2019-07-05 01:33:49.000,2019
-130.5005,51.2369,10.0,6.2,83929936.58683404,"194km WSW of Bella Bella, Canada",us700049sf,1562214644424,2019-07-04 12:30:44.424,2019
167.531,-15.4403,91.0,6.0,60466176.0,"40km ENE of Luganville, Vanuatu",us70004840,1562001208400,2019-07-02 01:13:28.400,2019
144.3477,19.8515,410.0,6.4,115292150.46068476,"95km SW of Farallon de Pajaros, Northern Mariana Islands",us700046la,1561737091302,2019-06-28 23:51:31.302,2019
-179.182,-30.3961,10.0,6.3,98493029.18817906,"118km NNW of L'Esperance Rock, New Zealand",us700045vh,1561633496341,2019-06-27 19:04:56.341,2019
-82.754,8.4612,32.58,6.2,83929936.58683404,"5km ESE of Aserrio de Gariche, Panama",us7000455l,1561526631514,2019-06-26 13:23:51.514,2019
164.0881,56.1821,10.0,6.3,98493029.18817906,"100km E of Ust'-Kamchatsk Staryy, Russia",us7000451w,1561515487841,2019-06-26 10:18:07.841,2019
164.2327,56.202,10.0,6.4,115292150.46068476,"108km E of Ust'-Kamchatsk Staryy, Russia",us600045mz,1561453540478,2019-06-25 17:05:40.478,2019
129.1692,-6.4078,212.0,7.3,429762582.9703557,"292km NW of Saumlaki, Indonesia",us600044zz,1561344819830,2019-06-24 10:53:39.830,2019
138.5675,-2.7756,28.0,6.1,71334291.16628821,"224km W of Abepura, Indonesia",us600044z4,1561338329464,2019-06-24 09:05:29.464,2019
-177.4681,-30.8591,14.0,6.2,83929936.58683404,"150km ENE of L'Esperance Rock, New Zealand",us6000444m,1561106236948,2019-06-21 16:37:16.948,2019
138.461,-2.2656,10.0,6.3,98493029.18817906,"239km W of Abepura, Indonesia",us6000434e,1560965088803,2019-06-20 01:24:48.803,2019
-177.8482,-30.5243,30.0,6.4,115292150.46068476,"139km S of Raoul Island, New Zealand",us600042vn,1560927705433,2019-06-19 15:01:45.433,2019
139.4769,38.6391,12.0,6.4,115292150.46068476,"31km WSW of Tsuruoka, Japan",us600042fx,1560864139010,2019-06-18 21:22:19.010,2019
-177.481,-30.8389,12.0,6.1,71334291.16628821,"150km ENE of L'Esperance Rock, New Zealand",us600041lv,1560751324099,2019-06-17 14:02:04.099,2019
-178.0819,-31.0004,21.0,6.3,98493029.18817906,"91km ENE of L'Esperance Rock, New Zealand",us600041b3,1560662234868,2019-06-16 13:17:14.868,2019
-178.0995,-30.6441,46.0,7.3,429762582.9703557,"116km NE of L'Esperance Rock, New Zealand",us6000417i,1560639304130,2019-06-16 06:55:04.130,2019
-174.169,-21.1807,13.0,6.1,71334291.16628821,"82km ENE of `Ohonua, Tonga",us60004177,1560635770835,2019-06-16 05:56:10.835,2019
-72.0819,-30.0557,11.0,6.4,115292150.46068476,"72km W of Coquimbo, Chile",us600040ja,1560471552401,2019-06-14 08:19:12.401,2019
139.289,29.0665,422.0,6.4,115292150.46068476,"Izu Islands, Japan region",us70003v3j,1559623156961,2019-06-04 12:39:16.961,2019
-173.9096,-21.2068,10.0,6.0,60466176.0,"108km E of `Ohonua, Tonga",us70003ud5,1559471789673,2019-06-02 18:36:29.673,2019
126.479,6.2795,98.72,6.1,71334291.16628821,"34km ESE of Pondaguitan, Philippines",us70003tl7,1559297552876,2019-05-31 18:12:32.876,2019
-176.3171,-21.7541,177.85,6.0,60466176.0,"131km WSW of Vaini, Tonga",us70003t7v,1559230681451,2019-05-30 23:38:01.451,2019
-89.3056,13.1994,57.92,6.6,156833688.0910795,"32km S of La Libertad, El Salvador",us70003t2n,1559207012337,2019-05-30 17:03:32.337,2019
-75.2697,-5.8119,122.57,8.0,1073741824.0,"78km SE of Lagunas, Peru",us60003sc0,1558856475073,2019-05-26 15:41:15.073,2019
-178.2387,51.3078,30.0,6.0,60466176.0,"60km E of Amatignak Island, Alaska",us60003r2r,1558601117746,2019-05-23 16:45:17.746,2019
169.4692,-21.6074,20.0,6.3,98493029.18817906,"164km E of Tadine, New Caledonia",us70003n96,1558277810691,2019-05-19 22:56:50.691,2019
169.5758,-21.7313,16.0,6.0,60466176.0,"176km E of Tadine, New Caledonia",us70003n8z,1558276031826,2019-05-19 22:27:11.826,2019
169.7779,-21.6619,20.0,6.3,98493029.18817906,"196km E of Tadine, New Caledonia",us70003n4z,1558229009151,2019-05-19 09:23:29.151,2019
152.5967,-4.051,10.0,7.6,642888893.2339939,"46km SSE of Namatanai, Papua New Guinea",us70003kyy,1557838705939,2019-05-14 20:58:25.939,2019
-82.8298,8.625,19.0,6.0,60466176.0,"10km N of Canoas, Costa Rica",us70003k3p,1557689090373,2019-05-13 03:24:50.373,2019
131.8483,31.7772,22.0,6.2,83929936.58683404,"42km ESE of Miyazaki-shi, Japan",us70003j46,1557445722779,2019-05-10 07:48:42.779,2019
146.4494,-6.9746,146.0,7.1,325524355.100988,"33km NW of Bulolo, Papua New Guinea",us70003hqb,1557177577983,2019-05-07 05:19:37.983,2019
160.1125,-6.9478,27.0,6.2,83929936.58683404,"144km NNE of Buala, Solomon Islands",us70003g5a,1556868331787,2019-05-03 15:25:31.787,2019
57.2283,10.8649,10.0,6.3,98493029.18817906,Carlsberg Ridge,us70003e0j,1556547592499,2019-04-29 22:19:52.499,2019
-178.7639,-24.7059,385.58,6.0,60466176.0,South of the Fiji Islands,us70003an0,1556029217830,2019-04-23 22:20:17.830,2019
125.2013,11.7547,56.0,6.4,115292150.46068476,"17km ESE of Tutubigan, Philippines",us70003aj3,1555997873147,2019-04-23 13:37:53.147,2019
-27.3509,-56.2633,79.0,6.0,60466176.0,"49km N of Visokoi Island, South Georgia and the South Sandwich Islands",us70003a91,1555944545341,2019-04-22 22:49:05.341,2019
120.5149,14.9538,21.84,6.1,71334291.16628821,"3km SSW of Floridablanca, Philippines",us70003a63,1555924272013,2019-04-22 17:11:12.013,2019
139.321,-51.127,10.0,6.3,98493029.18817906,Western Indian-Antarctic Ridge,us700038m1,1555598761733,2019-04-18 22:46:01.733,2019
121.6501,24.0374,20.0,6.1,71334291.16628821,"8km NE of Hualian, Taiwan",us700038c1,1555563666493,2019-04-18 13:01:06.493,2019
148.7394,-6.4883,30.0,6.0,60466176.0,"94km WSW of Kandrian, Papua New Guinea",us700034zz,1555080691603,2019-04-12 22:51:31.603,2019
-172.8171,-15.4067,15.36,6.0,60466176.0,"116km ENE of Hihifo, Tonga",us700034ya,1555071784870,2019-04-12 20:23:04.870,2019
122.5798,-1.8146,15.46,6.8,211392282.015721,"98km SSW of Luwuk, Indonesia",us700034xq,1555069249363,2019-04-12 19:40:49.363,2019
143.2985,40.4096,18.0,6.0,60466176.0,"143km NE of Miyako, Japan",us700034d3,1554970701380,2019-04-11 16:18:21.380,2019
-25.304,-58.6262,38.0,6.5,134627433.44628906,"83km ENE of Bristol Island, South Sandwich Islands",us600032fg,1554832438423,2019-04-10 01:53:58.423,2019
125.0416,-6.8285,539.0,6.3,98493029.18817906,"200km NNW of Dili, East Timor",us2000kbi1,1554587701660,2019-04-07 05:55:01.660,2019
-27.8522,-55.9308,57.0,6.4,115292150.46068476,"94km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",us2000kav9,1554480856716,2019-04-06 00:14:16.716,2019
178.0709,52.1702,7.98,6.4,115292150.46068476,"32km ENE of Kiska Volcano, Alaska",us2000k9d7,1554240930049,2019-04-03 05:35:30.049,2019
65.3656,-18.2058,10.0,6.0,60466176.0,"262km NE of Port Mathurin, Mauritius",us2000k8ri,1554143945857,2019-04-02 02:39:05.857,2019
-80.8101,-1.9446,18.0,6.2,83929936.58683404,"32km N of Santa Elena, Ecuador",us2000k7vu,1554015844795,2019-03-31 15:04:04.795,2019
151.1053,-5.7003,41.0,6.2,83929936.58683404,"107km E of Kimbe, Papua New Guinea",us2000k7ks,1553944842559,2019-03-30 19:20:42.559,2019
159.943,50.4951,9.0,6.2,83929936.58683404,"265km ESE of Ozernovskiy, Russia",us2000k6u4,1553810809401,2019-03-29 06:06:49.401,2019
126.3955,1.6601,45.0,6.1,71334291.16628821,"137km E of Bitung, Indonesia",us1000jkwi,1553402255918,2019-03-24 12:37:35.918,2019
-76.223,4.5595,122.0,6.1,71334291.16628821,"3km WSW of Versalles, Colombia",us1000jkrq,1553368877998,2019-03-24 03:21:17.998,2019
167.6551,-15.5965,119.0,6.3,98493029.18817906,"52km E of Luganville, Vanuatu",us1000jj9r,1553095438680,2019-03-20 23:23:58.680,2019
-65.9072,-17.8744,359.0,6.3,98493029.18817906,"30km S of Cliza, Bolivia",us1000jg5z,1552626230060,2019-03-15 13:03:50.060,2019
152.0647,-10.1317,9.0,6.0,60466176.0,"139km SSW of Kulumadau, Papua New Guinea",us1000jd7d,1552222080607,2019-03-10 20:48:00.607,2019
-178.6034,-17.8915,578.19,6.2,83929936.58683404,"269km SE of Lambasa, Fiji",us1000jd55,1552205546426,2019-03-10 16:12:26.426,2019
126.006,10.384,30.0,6.0,60466176.0,"40km N of Santa Monica, Philippines",us1000jccx,1552057572620,2019-03-08 23:06:12.620,2019
-177.8845,-32.0238,29.0,6.4,115292150.46068476,"116km SE of L'Esperance Rock, New Zealand",us1000jb8d,1551887174900,2019-03-06 23:46:14.900,2019
-70.1546,-14.7131,267.0,7.0,282475249.0,"23km NNE of Azangaro, Peru",us1000j96d,1551430242591,2019-03-01 16:50:42.591,2019
-77.0505,-2.1862,145.0,7.5,563135147.0947266,"111km ESE of Palora, Ecuador",us2000jlfv,1550830643770,2019-02-22 18:17:23.770,2019
152.1319,-3.3412,368.12,6.4,115292150.46068476,"49km NW of Namatanai, Papua New Guinea",us2000jj68,1550414155840,2019-02-17 22:35:55.840,2019
-36.0378,35.4267,10.0,6.2,83929936.58683404,Northern Mid-Atlantic Ridge,us2000ji4e,1550174224980,2019-02-15 03:57:04.980,2019
145.7965,19.02,144.32,6.0,60466176.0,"31km NNE of Agrihan, Northern Mariana Islands",us2000jgma,1549974856500,2019-02-12 20:34:16.500,2019
100.0743,-2.8462,20.0,6.0,60466176.0,"168km WSW of Sungaipenuh, Indonesia",us2000jcbz,1549099656030,2019-02-02 17:27:36.030,2019
-92.4527,14.6802,66.0,6.7,182283780.4551762,"5km SW of Puerto Madero, Mexico",us2000jbub,1549037652329,2019-02-02 00:14:12.329,2019
-178.9592,-21.0475,588.0,6.2,83929936.58683404,"51km SSW of Ndoi Island, Fiji",us2000j98z,1548532604070,2019-01-27 03:56:44.070,2019
156.3207,-7.0089,355.0,6.2,83929936.58683404,"48km SW of Chirovanga, Solomon Islands",us2000j92w,1548474697870,2019-01-26 11:51:37.870,2019
42.3568,-43.1219,13.0,6.7,182283780.4551762,Prince Edward Islands region,us2000j7dn,1548183703580,2019-01-23 03:01:43.580,2019
119.0165,-10.4148,24.0,6.3,98493029.18817906,"80km S of Kahale, Indonesia",us2000j73a,1548133803480,2019-01-22 13:10:03.480,2019
119.1521,-10.3278,26.0,6.0,60466176.0,"66km SSW of Bogorawatu, Indonesia",us2000j70q,1548115163860,2019-01-22 07:59:23.860,2019
-71.3815,-30.0404,63.0,6.7,182283780.4551762,"10km SSW of Coquimbo, Chile",us2000j6hy,1547947972480,2019-01-20 09:32:52.480,2019
168.7446,-19.2036,38.67,6.0,60466176.0,"66km NW of Isangel, Vanuatu",us2000j5qu,1547817511030,2019-01-18 21:18:31.030,2019
146.3889,-3.2307,10.0,6.2,83929936.58683404,"165km SW of Lorengau, Papua New Guinea",us2000j545,1547737595650,2019-01-17 23:06:35.650,2019
166.8752,-13.336,35.0,6.6,156833688.0910795,"94km NW of Sola, Vanuatu",us2000j468,1547575594300,2019-01-16 02:06:34.300,2019
131.0441,30.5872,35.0,6.3,98493029.18817906,"16km SSE of Nishinoomote, Japan",us2000j1d4,1546951170950,2019-01-08 20:39:30.950,2019
126.758,2.258,43.21,6.6,156833688.0910795,"151km WNW of Tobelo, Indonesia",us2000j0uj,1546795638980,2019-01-07 01:27:18.980,2019
-71.587,-8.144,570.41,6.8,211392282.015721,"90km W of Tarauaca, Brazil",us2000j0ja,1546716338520,2019-01-06 03:25:38.520,2019
-161.5131,54.4266,31.0,6.0,60466176.0,"114km SE of Cold Bay, Alaska",us2000izcv,1546223737670,2018-12-31 10:35:37.670,2018
126.9209,5.8983,60.21,7.0,282475249.0,"96km ESE of Pondaguitan, Philippines",us2000iyta,1546054749740,2018-12-29 11:39:09.740,2018
164.5099,55.3439,10.0,6.1,71334291.16628821,"95km W of Nikol'skoye, Russia",us2000ix3y,1545655279250,2018-12-24 20:41:19.250,2018
-175.071,-20.2855,113.0,6.4,115292150.46068476,"92km SW of Pangai, Tonga",us2000iwvb,1545606523440,2018-12-24 07:08:43.440,2018
166.8151,-13.4,42.0,6.0,60466176.0,"95km NW of Sola, Vanuatu",us2000iwat,1545488701180,2018-12-22 22:25:01.180,2018
164.6993,55.0999,16.56,7.3,429762582.9703557,"83km W of Nikol'skoye, Russia",us2000ivfw,1545325315150,2018-12-21 01:01:55.150,2018
-101.0723,-36.1378,10.0,6.3,98493029.18817906,Southeast of Easter Island,us2000iuya,1545183460500,2018-12-19 09:37:40.500,2018
140.2323,-3.9226,61.97,6.1,71334291.16628821,"147km SSW of Abepura, Indonesia",us2000iu2u,1544953357200,2018-12-16 17:42:37.200,2018
-128.6641,-55.6687,10.0,6.3,98493029.18817906,Pacific-Antarctic Ridge,us2000isw3,1544620436180,2018-12-12 21:13:56.180,2018
-26.3856,-58.5446,133.0,7.1,325524355.100988,"54km N of Bristol Island, South Sandwich Islands",us2000isc8,1544495189420,2018-12-11 10:26:29.420,2018
169.7331,-22.0629,10.0,6.6,156833688.0910795,"199km ESE of Tadine, New Caledonia",us1000i2k0,1543992184130,2018-12-05 14:43:04.130,2018
169.4266,-21.9496,10.0,7.5,563135147.0947266,"165km ESE of Tadine, New Caledonia",us1000i2gt,1543983488420,2018-12-05 12:18:08.420,2018
169.3495,-22.0161,10.0,6.3,98493029.18817906,"160km ESE of Tadine, New Caledonia",us1000i2gr,1543983276490,2018-12-05 12:14:36.490,2018
128.7065,-7.3841,136.0,6.4,115292150.46068476,"294km WNW of Saumlaki, Indonesia",us1000hzjp,1543670841080,2018-12-01 21:27:21.080,2018
-149.9552,61.3464,46.7,7.1,325524355.100988,"14km NNW of Anchorage, Alaska",ak018fcnsk91,1543598969330,2018-12-01 01:29:29.330,2018
45.7443,34.3609,18.0,6.3,98493029.18817906,"15km SW of Sarpol-e Zahab, Iran",us1000hwdw,1543163852830,2018-11-26 00:37:32.830,2018
-81.0931,13.1817,10.0,6.0,60466176.0,"36km SE of Mountain, Colombia",us1000hwaj,1543117250810,2018-11-25 11:40:50.810,2018
-178.9273,-17.8735,540.0,6.8,211392282.015721,"241km SE of Lambasa, Fiji",us1000htm5,1542572746590,2018-11-19 04:25:46.590,2018
163.1676,-10.5383,10.0,6.2,83929936.58683404,"136km E of Kirakira, Solomon Islands",us1000hsie,1542338815640,2018-11-16 11:26:55.640,2018
-122.0441,-56.2363,10.0,6.3,98493029.18817906,Southern East Pacific Rise,us1000hsfz,1542323341060,2018-11-16 07:09:01.060,2018
-25.546,-56.7065,15.0,6.4,115292150.46068476,"101km E of Visokoi Island, South Georgia and the South Sandwich Islands",us1000hsaf,1542312142920,2018-11-16 04:02:22.920,2018
161.9943,55.6414,49.0,6.1,71334291.16628821,"71km SSW of Ust'-Kamchatsk Staryy, Russia",us1000hrv1,1542230510870,2018-11-15 05:21:50.870,2018
-49.8719,15.5653,10.0,6.3,98493029.18817906,North Atlantic Ocean,us1000hqkp,1541945039560,2018-11-11 22:03:59.560,2018
-174.0081,-20.4538,35.0,6.1,71334291.16628821,"80km SSE of Pangai, Tonga",us1000hq85,1541838801140,2018-11-10 16:33:21.140,2018
-11.2431,71.6312,10.0,6.7,182283780.4551762,"120km NW of Olonkinbyen, Svalbard and Jan Mayen",us1000hpim,1541728180050,2018-11-09 09:49:40.050,2018
123.867,7.7599,600.71,6.0,60466176.0,"10km SSE of Sapad, Philippines",us2000i6mv,1541318129280,2018-11-04 15:55:29.280,2018
146.6972,47.8334,433.0,6.0,60466176.0,"202km SW of Vostok, Russia",us2000i5tk,1541156475880,2018-11-02 19:01:15.880,2018
-69.2656,-19.5827,102.0,6.2,83929936.58683404,"115km NE of Iquique, Chile",us2000i5mj,1541110791690,2018-11-02 06:19:51.690,2018
174.9584,-39.057,225.48,6.1,71334291.16628821,"63km ESE of Waitara, New Zealand",us1000hiup,1540865619480,2018-10-30 10:13:39.480,2018
-66.3834,-57.434,10.0,6.3,98493029.18817906,Drake Passage,us1000hied,1540796061250,2018-10-29 14:54:21.250,2018
-90.3687,13.0346,22.0,6.1,71334291.16628821,"85km SW of Acajutla, El Salvador",us1000hib5,1540765433420,2018-10-29 06:23:53.420,2018
20.5565,37.5203,14.0,6.8,211392282.015721,"32km SW of Mouzaki, Greece",us1000hhb1,1540508092630,2018-10-26 06:54:52.630,2018
-129.7237,49.297,10.0,6.5,134627433.44628906,"227km SW of Port Hardy, Canada",us1000hfh3,1540189368120,2018-10-22 14:22:48.120,2018
-129.289,49.3346,10.0,6.8,211392282.015721,"202km SW of Port Hardy, Canada",us1000hfgv,1540188986450,2018-10-22 14:16:26.450,2018
-129.4124,49.2586,10.0,6.5,134627433.44628906,"214km SW of Port Hardy, Canada",us1000hfgn,1540186779590,2018-10-22 13:39:39.590,2018
